Date,Source,Site.ID,POC,Daily.Max.1.hour.SO2.Concentration,UNITS,DAILY_AQI_VALUE,Site.Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/23/2016,AQS,361030009,1,1.8,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
1/24/2016,AQS,361030009,1,2,ppb,3,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
1/25/2016,AQS,361030009,1,2.3,ppb,3,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
1/26/2016,AQS,361030009,1,1.9,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
1/27/2016,AQS,361030009,1,2,ppb,3,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
1/28/2016,AQS,361030009,1,2.4,ppb,3,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
1/29/2016,AQS,361030009,1,2.4,ppb,3,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
1/30/2016,AQS,361030009,1,1.9,ppb,1,HOLTSVILLE,22,92,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
1/31/2016,AQS,361030009,1,1.9,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/1/2016,AQS,361030009,1,2,ppb,3,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/2/2016,AQS,361030009,1,1.8,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/3/2016,AQS,361030009,1,1.5,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/4/2016,AQS,361030009,1,1.2,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/5/2016,AQS,361030009,1,1.2,ppb,1,HOLTSVILLE,23,96,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/6/2016,AQS,361030009,1,3,ppb,4,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/7/2016,AQS,361030009,1,2.6,ppb,3,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/8/2016,AQS,361030009,1,1.6,ppb,1,HOLTSVILLE,23,96,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/9/2016,AQS,361030009,1,1.5,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/10/2016,AQS,361030009,1,2.5,ppb,3,HOLTSVILLE,23,96,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/11/2016,AQS,361030009,1,3,ppb,4,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/12/2016,AQS,361030009,1,3.2,ppb,4,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/13/2016,AQS,361030009,1,3.4,ppb,4,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/14/2016,AQS,361030009,1,3.7,ppb,4,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/15/2016,AQS,361030009,1,3.9,ppb,4,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/16/2016,AQS,361030009,1,2,ppb,3,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/17/2016,AQS,361030009,1,1.6,ppb,1,HOLTSVILLE,22,92,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/18/2016,AQS,361030009,1,1.8,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/19/2016,AQS,361030009,1,1.9,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/20/2016,AQS,361030009,1,2,ppb,3,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/21/2016,AQS,361030009,1,3.2,ppb,4,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/22/2016,AQS,361030009,1,1.6,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/23/2016,AQS,361030009,1,1.6,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/24/2016,AQS,361030009,1,1.3,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/25/2016,AQS,361030009,1,1.2,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/26/2016,AQS,361030009,1,1.9,ppb,1,HOLTSVILLE,20,83,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/27/2016,AQS,361030009,1,1.8,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/28/2016,AQS,361030009,1,2.1,ppb,3,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
2/29/2016,AQS,361030009,1,1.5,ppb,1,HOLTSVILLE,19,79,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/1/2016,AQS,361030009,1,1.1,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/2/2016,AQS,361030009,1,0.5,ppb,0,HOLTSVILLE,22,92,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/3/2016,AQS,361030009,1,0.4,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/4/2016,AQS,361030009,1,0.3,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/5/2016,AQS,361030009,1,0.5,ppb,0,HOLTSVILLE,22,92,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/6/2016,AQS,361030009,1,0.4,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/7/2016,AQS,361030009,1,0.7,ppb,0,HOLTSVILLE,22,92,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/8/2016,AQS,361030009,1,0.7,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/9/2016,AQS,361030009,1,0.8,ppb,0,HOLTSVILLE,22,92,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/10/2016,AQS,361030009,1,0.8,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/11/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/12/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,23,96,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/13/2016,AQS,361030009,1,0.4,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/20/2016,AQS,361030009,1,0.2,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/21/2016,AQS,361030009,1,0.2,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/22/2016,AQS,361030009,1,0.3,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/23/2016,AQS,361030009,1,0.7,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/24/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/25/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/26/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,23,96,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/27/2016,AQS,361030009,1,0.4,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/28/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,23,96,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/29/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/30/2016,AQS,361030009,1,0.4,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
3/31/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/1/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/2/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,23,96,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/3/2016,AQS,361030009,1,0.2,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/4/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/5/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/6/2016,AQS,361030009,1,0.2,ppb,0,HOLTSVILLE,22,92,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/7/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/8/2016,AQS,361030009,1,0.4,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/9/2016,AQS,361030009,1,0.5,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/10/2016,AQS,361030009,1,0.3,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/11/2016,AQS,361030009,1,0.2,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/12/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/13/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/14/2016,AQS,361030009,1,0.2,ppb,0,HOLTSVILLE,22,92,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/15/2016,AQS,361030009,1,0.3,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/16/2016,AQS,361030009,1,0.3,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/17/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/18/2016,AQS,361030009,1,0.3,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/19/2016,AQS,361030009,1,0.5,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/20/2016,AQS,361030009,1,0.2,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/21/2016,AQS,361030009,1,0.3,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/22/2016,AQS,361030009,1,0.3,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/23/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,22,92,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/24/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/25/2016,AQS,361030009,1,0.3,ppb,0,HOLTSVILLE,22,92,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/26/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,20,83,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/27/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,22,92,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/28/2016,AQS,361030009,1,0.4,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/29/2016,AQS,361030009,1,0.3,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
4/30/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/1/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/4/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,22,92,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/5/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/6/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/7/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/8/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/9/2016,AQS,361030009,1,0.6,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/10/2016,AQS,361030009,1,0.2,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/11/2016,AQS,361030009,1,0.4,ppb,0,HOLTSVILLE,21,88,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/12/2016,AQS,361030009,1,0.4,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/13/2016,AQS,361030009,1,0.3,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/14/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/15/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/16/2016,AQS,361030009,1,0.3,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/17/2016,AQS,361030009,1,0.6,ppb,0,HOLTSVILLE,22,92,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/18/2016,AQS,361030009,1,0.3,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/19/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/20/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/21/2016,AQS,361030009,1,0.5,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/22/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/23/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,21,88,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/24/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/25/2016,AQS,361030009,1,0.5,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/26/2016,AQS,361030009,1,1.1,ppb,1,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/27/2016,AQS,361030009,1,0.2,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/28/2016,AQS,361030009,1,0.4,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/29/2016,AQS,361030009,1,0.2,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/30/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
5/31/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
6/1/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,22,92,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
6/2/2016,AQS,361030009,1,0.2,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
6/3/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
6/4/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
6/5/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
6/6/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
6/7/2016,AQS,361030009,1,0.2,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
6/8/2016,AQS,361030009,1,0,ppb,0,HOLTSVILLE,21,88,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
6/9/2016,AQS,361030009,1,0.1,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
6/10/2016,AQS,361030009,1,0.6,ppb,0,HOLTSVILLE,24,100,42401,Sulfur dioxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,103,Suffolk,40.82799,-73.05754
