Date,Source,Site ID,POC,Daily.Max.8.hour.Ozone.Concentration,UNITS,DAILY_AQI_VALUE,Site.Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/31/2016,AQS,360010012,1,0.055,ppm,51,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/1/2016,AQS,360010012,1,0.052,ppm,48,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/2/2016,AQS,360010012,1,0.053,ppm,49,LOUDONVILLE,14,82,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/3/2016,AQS,360010012,1,0.036,ppm,33,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/4/2016,AQS,360010012,1,0.06,ppm,67,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/5/2016,AQS,360010012,1,0.033,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/6/2016,AQS,360010012,1,0.046,ppm,43,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/7/2016,AQS,360010012,1,0.048,ppm,44,LOUDONVILLE,14,82,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/8/2016,AQS,360010012,1,0.027,ppm,25,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/9/2016,AQS,360010012,1,0.038,ppm,35,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/11/2016,AQS,360010012,1,0.033,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/12/2016,AQS,360010012,1,0.028,ppm,26,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/13/2016,AQS,360010012,1,0.027,ppm,25,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/14/2016,AQS,360010012,1,0.031,ppm,29,LOUDONVILLE,14,82,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/15/2016,AQS,360010012,1,0.033,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/16/2016,AQS,360010012,1,0.061,ppm,71,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/17/2016,AQS,360010012,1,0.041,ppm,38,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/18/2016,AQS,360010012,1,0.056,ppm,54,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/19/2016,AQS,360010012,1,0.058,ppm,61,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/20/2016,AQS,360010012,1,0.065,ppm,84,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/21/2016,AQS,360010012,1,0.042,ppm,39,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/22/2016,AQS,360010012,1,0.04,ppm,37,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/23/2016,AQS,360010012,1,0.052,ppm,48,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/24/2016,AQS,360010012,1,0.045,ppm,42,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/25/2016,AQS,360010012,1,0.069,ppm,97,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/26/2016,AQS,360010012,1,0.063,ppm,77,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/27/2016,AQS,360010012,1,0.058,ppm,61,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/28/2016,AQS,360010012,1,0.05,ppm,46,LOUDONVILLE,13,76,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/29/2016,AQS,360010012,1,0.037,ppm,34,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
6/30/2016,AQS,360010012,1,0.039,ppm,36,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/1/2016,AQS,360010012,1,0.058,ppm,61,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/2/2016,AQS,360010012,1,0.032,ppm,30,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/3/2016,AQS,360010012,1,0.038,ppm,35,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/4/2016,AQS,360010012,1,0.046,ppm,43,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/5/2016,AQS,360010012,1,0.052,ppm,48,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/6/2016,AQS,360010012,1,0.054,ppm,50,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/7/2016,AQS,360010012,1,0.049,ppm,45,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/8/2016,AQS,360010012,1,0.042,ppm,39,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/9/2016,AQS,360010012,1,0.02,ppm,19,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/10/2016,AQS,360010012,1,0.025,ppm,23,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/11/2016,AQS,360010012,1,0.036,ppm,33,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/12/2016,AQS,360010012,1,0.058,ppm,61,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/13/2016,AQS,360010012,1,0.056,ppm,54,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/14/2016,AQS,360010012,1,0.044,ppm,41,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/15/2016,AQS,360010012,1,0.051,ppm,47,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/16/2016,AQS,360010012,1,0.033,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/17/2016,AQS,360010012,1,0.039,ppm,36,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/18/2016,AQS,360010012,1,0.046,ppm,43,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/19/2016,AQS,360010012,1,0.028,ppm,26,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/20/2016,AQS,360010012,1,0.035,ppm,32,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/21/2016,AQS,360010012,1,0.049,ppm,45,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/22/2016,AQS,360010012,1,0.058,ppm,61,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/23/2016,AQS,360010012,1,0.041,ppm,38,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/24/2016,AQS,360010012,1,0.034,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/25/2016,AQS,360010012,1,0.048,ppm,44,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/26/2016,AQS,360010012,1,0.03,ppm,28,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/27/2016,AQS,360010012,1,0.045,ppm,42,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/28/2016,AQS,360010012,1,0.05,ppm,46,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/29/2016,AQS,360010012,1,0.038,ppm,35,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/30/2016,AQS,360010012,1,0.032,ppm,30,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
7/31/2016,AQS,360010012,1,0.019,ppm,18,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/1/2016,AQS,360010012,1,0.028,ppm,26,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/2/2016,AQS,360010012,1,0.024,ppm,22,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/3/2016,AQS,360010012,1,0.036,ppm,33,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/4/2016,AQS,360010012,1,0.053,ppm,49,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/5/2016,AQS,360010012,1,0.051,ppm,47,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/6/2016,AQS,360010012,1,0.042,ppm,39,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/7/2016,AQS,360010012,1,0.03,ppm,28,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/8/2016,AQS,360010012,1,0.035,ppm,32,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/9/2016,AQS,360010012,1,0.053,ppm,49,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/10/2016,AQS,360010012,1,0.031,ppm,29,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/11/2016,AQS,360010012,1,0.058,ppm,61,LOUDONVILLE,15,88,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/12/2016,AQS,360010012,1,0.042,ppm,39,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/13/2016,AQS,360010012,1,0.037,ppm,34,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/14/2016,AQS,360010012,1,0.034,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/15/2016,AQS,360010012,1,0.034,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/16/2016,AQS,360010012,1,0.05,ppm,46,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/17/2016,AQS,360010012,1,0.03,ppm,28,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/18/2016,AQS,360010012,1,0.037,ppm,34,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/19/2016,AQS,360010012,1,0.035,ppm,32,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/20/2016,AQS,360010012,1,0.045,ppm,42,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/21/2016,AQS,360010012,1,0.038,ppm,35,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/22/2016,AQS,360010012,1,0.029,ppm,27,LOUDONVILLE,15,88,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/23/2016,AQS,360010012,1,0.04,ppm,37,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/24/2016,AQS,360010012,1,0.047,ppm,44,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/25/2016,AQS,360010012,1,0.045,ppm,42,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/26/2016,AQS,360010012,1,0.037,ppm,34,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/27/2016,AQS,360010012,1,0.058,ppm,61,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/28/2016,AQS,360010012,1,0.051,ppm,47,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/29/2016,AQS,360010012,1,0.034,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/30/2016,AQS,360010012,1,0.039,ppm,36,LOUDONVILLE,14,82,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
8/31/2016,AQS,360010012,1,0.034,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/1/2016,AQS,360010012,1,0.03,ppm,28,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/2/2016,AQS,360010012,1,0.03,ppm,28,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/3/2016,AQS,360010012,1,0.036,ppm,33,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/4/2016,AQS,360010012,1,0.032,ppm,30,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/5/2016,AQS,360010012,1,0.038,ppm,35,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/6/2016,AQS,360010012,1,0.033,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/7/2016,AQS,360010012,1,0.042,ppm,39,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/8/2016,AQS,360010012,1,0.058,ppm,61,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/10/2016,AQS,360010012,1,0.059,ppm,64,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/11/2016,AQS,360010012,1,0.033,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/12/2016,AQS,360010012,1,0.034,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/13/2016,AQS,360010012,1,0.051,ppm,47,LOUDONVILLE,14,82,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/14/2016,AQS,360010012,1,0.039,ppm,36,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/15/2016,AQS,360010012,1,0.03,ppm,28,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/16/2016,AQS,360010012,1,0.043,ppm,40,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/17/2016,AQS,360010012,1,0.047,ppm,44,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/18/2016,AQS,360010012,1,0.026,ppm,24,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/19/2016,AQS,360010012,1,0.033,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/20/2016,AQS,360010012,1,0.045,ppm,42,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/21/2016,AQS,360010012,1,0.04,ppm,37,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/22/2016,AQS,360010012,1,0.045,ppm,42,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/23/2016,AQS,360010012,1,0.028,ppm,26,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/24/2016,AQS,360010012,1,0.027,ppm,25,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/25/2016,AQS,360010012,1,0.033,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/26/2016,AQS,360010012,1,0.043,ppm,40,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/27/2016,AQS,360010012,1,0.038,ppm,35,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/28/2016,AQS,360010012,1,0.03,ppm,28,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/29/2016,AQS,360010012,1,0.028,ppm,26,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
9/30/2016,AQS,360010012,1,0.029,ppm,27,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/1/2016,AQS,360010012,1,0.024,ppm,22,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/2/2016,AQS,360010012,1,0.022,ppm,20,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/3/2016,AQS,360010012,1,0.034,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/4/2016,AQS,360010012,1,0.02,ppm,19,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/5/2016,AQS,360010012,1,0.029,ppm,27,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/6/2016,AQS,360010012,1,0.044,ppm,41,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/7/2016,AQS,360010012,1,0.047,ppm,44,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/8/2016,AQS,360010012,1,0.034,ppm,31,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/9/2016,AQS,360010012,1,0.021,ppm,19,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/10/2016,AQS,360010012,1,0.031,ppm,29,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/11/2016,AQS,360010012,1,0.021,ppm,19,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/12/2016,AQS,360010012,1,0.026,ppm,24,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/13/2016,AQS,360010012,1,0.017,ppm,16,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/15/2016,AQS,360010012,1,0.023,ppm,21,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/16/2016,AQS,360010012,1,0.026,ppm,24,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/18/2016,AQS,360010012,1,0.036,ppm,33,LOUDONVILLE,15,88,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/19/2016,AQS,360010012,1,0.025,ppm,23,LOUDONVILLE,16,94,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/21/2016,AQS,360010012,1,0.024,ppm,22,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/22/2016,AQS,360010012,1,0.018,ppm,17,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/23/2016,AQS,360010012,1,0.036,ppm,33,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/24/2016,AQS,360010012,1,0.028,ppm,26,LOUDONVILLE,14,82,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/25/2016,AQS,360010012,1,0.032,ppm,30,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/26/2016,AQS,360010012,1,0.03,ppm,28,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/27/2016,AQS,360010012,1,0.016,ppm,15,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/28/2016,AQS,360010012,1,0.022,ppm,20,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/29/2016,AQS,360010012,1,0.021,ppm,19,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/30/2016,AQS,360010012,1,0.021,ppm,19,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
10/31/2016,AQS,360010012,1,0.025,ppm,23,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
11/1/2016,AQS,360010012,1,0.025,ppm,23,LOUDONVILLE,17,100,44201,Ozone,10580,"Albany-Schenectady-Troy, NY",36,New York,1,Albany,42.68075,-73.75733
